,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
560,232140,KR7232140004,와이아이케이,KOSDAQ,우량기업부,4520,1,50,1.12,4450,4525,4380,193609,860253440,370844982000,82045350,KSQ
561,123890,KR7123890006,한국자산신탁,KOSPI,,2990,2,-5,-0.17,3000,3020,2985,58324,174539835,370693478480,123977752,STK
562,206640,KR7206640005,바디텍메드,KOSDAQ,우량기업부,15730,1,80,0.51,15650,16100,15140,255072,3968465440,369443588800,23486560,KSQ
563,297090,KR7297090003,씨에스베어링,KOSDAQ,중견기업부,13520,1,460,3.52,13060,13600,12900,301413,4031373120,368690400000,27270000,KSQ
564,005090,KR7005090006,SGC에너지,KOSPI,,25100,3,0,0.0,25000,25250,24950,6019,150935300,368392800400,14677004,STK
565,330860,KR7330860008,네패스아크,KOSDAQ,우량기업부,30200,2,-400,-1.31,30600,30650,29600,53067,1592042950,367958159000,12184045,KSQ
566,451800,KR7451800007,한화리츠,KOSPI,,5210,2,-50,-0.95,5260,5300,5150,36690,191551680,367826000000,70600000,STK
567,018470,KR7018470005,조일알미늄,KOSPI,,2900,1,5,0.17,2895,2950,2855,1411070,4105268330,367231990900,126631721,STK
568,183190,KR7183190008,아세아시멘트,KOSPI,,9420,1,80,0.86,9340,9500,9300,21259,199658540,366985207800,38958090,STK
569,092220,KR7092220003,KEC,KOSPI,,1826,2,-61,-3.23,1883,1884,1817,2891295,5324008684,366593495466,200763141,STK
570,005160,KR7005160007,동국산업,KOSDAQ,우량기업부,6740,2,-30,-0.44,6690,6940,6500,619088,4159017320,365607808680,54244482,KSQ
571,029960,KR7029960002,코엔텍,KOSDAQ,우량기업부,7280,3,0,0.0,7280,7330,7220,125008,909891360,364000000000,50000000,KSQ
572,217820,KR7217820000,원익피앤이,KOSDAQ,우량기업부,8570,1,250,3.0,8250,8630,8130,270078,2278611770,363835570630,42454559,KSQ
573,092040,KR7092040005,아미코젠,KOSDAQ,기술성장기업부,18360,1,10,0.05,18300,18590,17990,59872,1093493930,362696438880,19754708,KSQ
574,065350,KR7065350001,신성델타테크,KOSDAQ,우량기업부,13180,1,1010,8.3,12290,13470,12120,2299964,30021391250,362238434640,27483948,KSQ
575,298690,KR7298690009,에어부산,KOSPI,,3100,1,10,0.32,3050,3175,3050,206877,645101695,361584000000,116640000,STK
576,363280,KR7363280009,티와이홀딩스,KOSPI,,7170,2,-30,-0.42,7190,7190,7060,49694,352938640,361577851560,50429268,STK
577,060980,KR7060980000,HL홀딩스,KOSPI,,35250,1,100,0.28,35150,35300,34800,10786,378220450,358471702500,10169410,STK
578,013030,KR7013030002,하이록코리아,KOSDAQ,우량기업부,27850,3,0,0.0,27850,28000,27200,56951,1572287750,358040992500,12856050,KSQ
579,102710,KR7102710001,이엔에프테크놀로지,KOSDAQ,우량기업부,25050,2,-500,-1.96,25550,25550,24700,51618,1290518500,357910291800,14287836,KSQ
580,200710,KR7200710002,에이디테크놀로지,KOSDAQ,우량기업부,26650,1,2350,9.67,24950,27200,24750,1547382,40735172500,357831388850,13427069,KSQ
581,033290,KR7033290008,코웰패션,KOSDAQ,우량기업부,4030,1,10,0.25,4015,4045,3940,158676,632588365,356655943020,88500234,KSQ
582,044490,KR7044490001,태웅,KOSDAQ,중견기업부,17820,2,-320,-1.76,18090,18490,17780,48311,872072660,356531529420,20007381,KSQ
583,243070,KR7243070000,휴온스,KOSDAQ GLOBAL,우량기업부,29850,1,100,0.34,30150,30150,29450,10739,319495650,356276137650,11935549,KSQ
584,097230,KR7097230007,HJ중공업,KOSPI,,4270,2,-145,-3.28,4415,4435,4265,71657,308472990,355581179870,83274281,STK
585,237880,KR7237880000,클리오,KOSDAQ,우량기업부,19670,2,-330,-1.65,20000,20000,19620,41597,823147680,355463513510,18071353,KSQ
586,030520,KR7030520001,한글과컴퓨터,KOSDAQ,우량기업부,13850,2,-30,-0.22,13680,13960,13590,310267,4267290650,354687890900,25609234,KSQ
587,027410,KR7027410000,BGF,KOSPI,,3705,1,20,0.54,3715,3720,3665,75530,278904355,354630710655,95716791,STK
588,230360,KR7230360000,에코마케팅,KOSDAQ GLOBAL,우량기업부,10930,2,-160,-1.44,11170,11190,10830,46595,509923200,353782556970,32368029,KSQ
589,002310,KR7002310001,아세아제지,KOSPI,,39500,1,100,0.25,39400,39700,39050,19940,787425900,353781829000,8956502,STK
590,006220,KR7006220008,제주은행,KOSPI,,11010,1,100,0.92,10930,11070,10620,239395,2605453940,353737801740,32128774,STK
591,012630,KR7012630000,HDC,KOSPI,,5920,2,-10,-0.17,5860,6010,5860,19995,118579260,353670988320,59741721,STK
592,003300,KR7003300001,한일홀딩스,KOSPI,,11450,2,-10,-0.09,11470,11470,11400,1318,15055270,353036521800,30832884,STK
593,088390,KR7088390000,이녹스,KOSDAQ,우량기업부,37600,1,1300,3.58,35550,39850,35550,347736,13309952550,352907734400,9385844,KSQ
594,179900,KR7179900006,유티아이,KOSDAQ,벤처기업부,21650,1,200,0.93,21500,22300,19850,119287,2542572960,352611276750,16286895,KSQ
595,037270,KR7037270006,YG PLUS,KOSPI,,5540,1,80,1.47,5460,5590,5400,317478,1746817630,351398931400,63429410,STK
596,017940,KR7017940008,E1,KOSPI,,51100,2,-300,-0.58,51400,51400,50900,3011,153916100,350546000000,6860000,STK
597,001340,KR7001340009,백광산업,KOSPI,,7790,0,0,0.0,0,0,0,0,0,349914390530,44918407,STK
598,005010,KR7005010004,휴스틸,KOSPI,,6180,1,10,0.16,6200,6230,6150,282878,1749179710,347242303500,56188075,STK
599,016800,KR7016800005,퍼시스,KOSPI,,30050,2,-100,-0.33,30150,30150,29900,326,9780700,345575000000,11500000,STK
600,054450,KR7054450002,텔레칩스,KOSDAQ,우량기업부,23450,1,600,2.63,22200,23700,21900,1635131,37557453950,344717016700,14700086,KSQ
601,307750,KR7307750000,국전약품,KOSDAQ,우량기업부,7020,2,-140,-1.96,7060,7360,6910,2426421,17273142080,344466268380,49069269,KSQ
602,179290,KR7179290002,엠아이텍,KOSDAQ,우량기업부,10680,3,0,0.0,10670,10750,10610,57296,611738390,342995441040,32115678,KSQ
603,083930,KR7083930008,아바코,KOSDAQ,우량기업부,22200,1,600,2.78,21500,22450,20900,330969,7201366800,342164115600,15412798,KSQ
604,304100,KR7304100001,솔트룩스,KOSDAQ,기술성장기업부,30500,2,-700,-2.24,31950,32800,29750,1028579,31935734100,341923879500,11210619,KSQ
605,138490,KR7138490008,코오롱플라스틱,KOSPI,,8990,1,20,0.22,8920,9040,8920,31367,282073780,341620000000,38000000,STK
606,033160,KR7033160003,엠케이전자,KOSDAQ,우량기업부,15470,1,90,0.59,15210,15520,15210,227156,3493022280,341366140570,22066331,KSQ
607,037560,KR7037560000,LG헬로비전,KOSPI,,4390,1,60,1.39,4400,4405,4320,173363,755044190,339991737350,77446865,STK
608,093230,KR7093230001,이아이디,KOSPI,,1392,0,0,0.0,0,0,0,0,0,339310256256,243757368,STK
609,003545,KR7003541000,대신증권우,KOSPI,,13040,1,30,0.23,13010,13060,12970,13739,178540250,339040000000,26000000,STK
610,00088K,KR700088K015,한화3우B,KOSPI,,15080,1,10,0.07,15020,15130,14600,13176,198374790,338877760000,22472000,STK
611,009290,KR7009290008,광동제약,KOSPI,,6460,1,50,0.78,6450,6570,6400,34974,227030130,338638697460,52420851,STK
612,100120,KR7100120005,뷰웍스,KOSDAQ,우량기업부,33850,2,-300,-0.88,34300,34400,33800,7136,242816550,338563130250,10001865,KSQ
613,017390,KR7017390006,서울가스,KOSPI,,67700,1,600,0.89,67100,68400,66100,12207,818037400,338500000000,5000000,STK
614,084650,KR7084650001,랩지노믹스,KOSDAQ,우량기업부,9110,1,80,0.89,8900,9150,8600,1488442,13063308210,338163154450,37119995,KSQ
615,083310,KR7083310003,엘오티베큠,KOSDAQ,우량기업부,18980,1,1110,6.21,17860,18990,17720,546283,10147529210,338034426340,17810033,KSQ
616,108490,KR7108490004,로보티즈,KOSDAQ,기술성장기업부,27150,1,150,0.56,27050,27300,26700,95829,2584329850,337306007100,12423794,KSQ
617,008490,KR7008490005,서흥,KOSPI,,29150,1,1550,5.62,27600,29750,27250,47085,1357982650,337239643950,11569113,STK
618,034950,KR7034950006,한국기업평가,KOSDAQ,우량기업부,74100,1,100,0.14,73900,74500,73900,608,44994400,336452087400,4540514,KSQ
619,077970,KR7077970002,STX엔진,KOSPI,,14620,2,-540,-3.56,15390,15390,14600,65217,962972010,336390176480,23008904,STK
620,090435,KR7090431008,아모레퍼시픽우,KOSPI,,31850,2,-1050,-3.19,32800,32800,31850,7810,251663650,336266885500,10557830,STK
621,025770,KR7025770009,한국정보통신,KOSDAQ,우량기업부,8980,1,180,2.05,8800,9030,8730,57095,508204830,336249553580,37444271,KSQ
622,029530,KR7029530003,신도리코,KOSPI,,33350,1,200,0.6,33000,33450,32950,2322,76926000,336168967150,10080029,STK
623,003120,KR7003120003,일성신약,KOSPI,,25050,2,-150,-0.6,25000,25200,24700,2500,62284500,333165000000,13300000,STK
624,101730,KR7101730000,위메이드맥스,KOSDAQ,중견기업부,9980,2,-90,-0.89,10070,10260,9980,94016,951195280,332287014160,33295292,KSQ
625,117730,KR7117730002,티로보틱스,KOSDAQ,벤처기업부,20100,1,430,2.19,19940,20250,19200,363649,7178777220,331566705600,16495856,KSQ
626,003570,KR7003570009,SNT다이내믹스,KOSPI,,9960,1,10,0.1,9950,10080,9910,23509,234986040,331196862120,33252697,STK
627,008350,KR7008350001,남선알미늄,KOSPI,,2565,1,175,7.32,2390,2690,2390,7670368,19808111835,331087865850,129079090,STK
628,006390,KR7006390009,한일현대시멘트,KOSPI,,17100,1,90,0.53,17070,17230,17000,7987,136299190,330503191200,19327672,STK
629,348340,KR7348340001,뉴로메카,KOSDAQ,기술성장기업부,31600,1,500,1.61,31600,31700,30550,318245,9937931900,330102132000,10446270,KSQ
630,036890,KR7036890002,진성티이씨,KOSDAQ,우량기업부,14630,2,-110,-0.75,14720,15020,14490,335333,4946760170,328915580840,22482268,KSQ
631,041190,KR7041190000,우리기술투자,KOSDAQ,우량기업부,3910,3,0,0.0,3860,3965,3860,270991,1063885075,328440000000,84000000,KSQ
632,030610,KR7030610000,교보증권,KOSPI,,5080,3,0,0.0,5090,5110,5050,5311,26937010,328438743680,64653296,STK
633,088260,KR7088260005,이리츠코크렙,KOSPI,,5180,1,20,0.39,5160,5190,5130,18463,95419210,328109436200,63341590,STK
634,035890,KR7035890003,서희건설,KOSDAQ,우량기업부,1427,1,13,0.92,1417,1436,1410,301045,427795511,327936668139,229808457,KSQ
635,051500,KR7051500007,CJ프레시웨이,KOSDAQ,우량기업부,27600,1,400,1.47,27200,28000,27200,15683,434084400,327655773600,11871586,KSQ
636,267980,KR7267980001,매일유업,KOSDAQ GLOBAL,우량기업부,41750,2,-200,-0.48,41900,41950,41250,4332,180007750,327471886500,7843638,KSQ
637,049950,KR7049950009,미래컴퍼니,KOSDAQ,우량기업부,37100,1,2100,6.0,34800,37650,34400,182305,6614190500,327143496400,8817884,KSQ
638,084010,KR7084010008,대한제강,KOSPI,,13260,1,80,0.61,13200,13430,13040,26056,345507060,326815692840,24646734,STK
639,089030,KR7089030001,테크윙,KOSDAQ,우량기업부,8740,1,170,1.98,8490,8780,8400,281499,2422379280,326470857300,37353645,KSQ
640,034830,KR7034830000,한국토지신탁,KOSPI,,1291,2,-7,-0.54,1298,1298,1289,300218,387671587,325963595930,252489230,STK
641,007570,KR7007570005,일양약품,KOSPI,,17030,3,0,0.0,16910,17310,16910,17576,300957680,325028857920,19085664,STK
642,002030,KR7002030005,아세아,KOSPI,,149900,1,1500,1.01,149200,151300,146900,4376,651397700,324463646600,2164534,STK
643,042520,KR7042520007,한스바이오메드,KOSDAQ,벤처기업부,26700,2,-1150,-4.13,27850,28200,26200,259350,6968960600,323498908800,12116064,KSQ
644,053690,KR7053690004,한미글로벌,KOSPI,,29450,1,250,0.86,29350,29950,29000,146760,4326128050,322699847500,10957550,STK
645,004700,KR7004700001,조광피혁,KOSPI,,48500,2,-150,-0.31,48450,48800,48200,148,7164700,322483193000,6649138,STK
646,298540,KR7298540006,더네이쳐홀딩스,KOSDAQ,우량기업부,21950,2,-150,-0.68,21850,22250,21600,82677,1808317050,322078408200,14673276,KSQ
647,317330,KR7317330009,덕산테코피아,KOSDAQ,우량기업부,17520,1,130,0.75,17030,17610,17030,64053,1111643170,321972538560,18377428,KSQ
648,053030,KR7053030003,바이넥스,KOSDAQ,우량기업부,10130,1,150,1.5,10030,10320,9970,198230,2018738890,321739416240,31761048,KSQ
649,011500,KR7011500006,한농화성,KOSPI,,20500,1,100,0.49,20250,20750,19970,316361,6435675170,320559361000,15637042,STK
650,058820,KR7058820002,CMG제약,KOSDAQ,중견기업부,2305,2,-10,-0.43,2305,2345,2285,621521,1441017295,320146622420,138892244,KSQ
651,033100,KR7033100009,제룡전기,KOSDAQ,우량기업부,19920,2,-530,-2.59,20450,20500,19800,205635,4111771680,319963187280,16062409,KSQ
652,265520,KR7265520007,AP시스템,KOSDAQ,우량기업부,20900,2,-50,-0.24,20950,21100,20800,23999,502075450,319381698900,15281421,KSQ
653,035600,KR7035600006,KG이니시스,KOSDAQ,우량기업부,11440,1,40,0.35,11400,11510,11260,57068,649406990,319226724960,27904434,KSQ
654,009160,KR7009160003,SIMPAC,KOSPI,,4870,2,-20,-0.41,4845,4885,4805,47646,230424290,318641742920,65429516,STK
655,122900,KR7122900004,아이마켓코리아,KOSPI,,9530,1,10,0.11,9420,9560,9420,15885,150927770,318576845200,33428840,STK
656,050890,KR7050890003,쏠리드,KOSDAQ,우량기업부,5200,2,-80,-1.52,5310,5310,5180,338212,1768268840,318352528000,61221640,KSQ
657,262260,KR7262260003,에이프로,KOSDAQ,벤처기업부,22000,1,2100,10.55,19920,22500,19920,1767061,38242639530,318154188000,14461554,KSQ
658,102940,KR7102940004,코오롱생명과학,KOSDAQ,중견기업부,27750,2,-250,-0.89,28000,28000,27500,5706,157717250,316692879000,11412356,KSQ
659,289220,KR7289220006,자이언트스텝,KOSDAQ,기술성장기업부,14310,2,-10,-0.07,14300,14450,14130,36856,526597570,316562170950,22121745,KSQ
660,078590,KR7078590007,디아크,KOSDAQ,관리종목(소속부없음),2380,0,0,0.0,0,0,0,0,0,316556560040,133006958,KSQ
661,126700,KR7126700004,하이비젼시스템,KOSDAQ,우량기업부,21000,1,1010,5.05,20550,21800,20500,681796,14408180200,313784352000,14942112,KSQ
662,001510,KR7001510007,SK증권,KOSPI,,661,3,0,0.0,660,665,659,456084,301737314,312382103031,472590171,STK
663,199800,KR7199800004,툴젠,KOSDAQ,기술성장기업부,39400,2,-1700,-4.14,40750,41000,38950,33004,1314477750,312019395600,7919274,KSQ
664,126560,KR7126560002,현대퓨처넷,KOSPI,,2830,3,0,0.0,2855,2860,2810,59423,168035665,311874334350,110202945,STK
665,002900,KR7002900009,TYM,KOSPI,,6920,2,-70,-1.0,6920,6980,6780,330877,2273394480,311752615520,45050956,STK
666,003220,KR7003220001,대원제약,KOSPI,,14170,1,90,0.64,14090,14280,13830,51154,719773750,311239373900,21964670,STK
667,072710,KR7072710007,농심홀딩스,KOSPI,,67000,2,-1000,-1.47,69800,69800,66800,1249,84447100,310731930000,4637790,STK
668,260870,KR7260870001,SK시그넷,KONEX,일반기업부,51000,1,1050,2.1,50000,51000,49800,11890,597035050,310483410000,6087910,KNX
669,277880,KR7277880001,티에스아이,KOSDAQ,기술성장기업부,15400,1,750,5.12,14650,15480,14430,526010,7966957450,310319132200,20150593,KSQ
670,900290,HK0000307485,GRT,KOSDAQ,외국기업(소속부없음),4605,2,-70,-1.5,4675,4765,4585,77759,362646265,310261875000,67375000,KSQ
671,900250,KYG2115T1076,크리스탈신소재,KOSDAQ,외국기업(소속부없음),3230,2,-85,-2.56,3320,3320,3165,2397782,7729105310,309728055970,95891039,KSQ
672,018290,KR7018290007,브이티지엠피,KOSDAQ,우량기업부,8720,2,-80,-0.91,8800,9080,8650,692881,6110566750,308977974880,35433254,KSQ
673,217330,KR7217330000,싸이토젠,KOSDAQ,기술성장기업부,16870,2,-160,-0.94,17230,17300,16850,20285,346084560,308448212100,18283830,KSQ
674,252990,KR7252990007,샘씨엔에스,KOSDAQ,기술성장기업부,6150,1,140,2.33,5940,6190,5940,276684,1680037870,308446152900,50153846,KSQ
675,054210,KR7054210000,이랜텍,KOSDAQ,우량기업부,12190,1,120,0.99,12070,12340,11980,78328,951142090,308299849900,25291210,KSQ
676,003920,KR7003920006,남양유업,KOSPI,,428000,1,7000,1.66,428000,430000,424000,1788,762562500,308160000000,720000,STK
677,126720,KR7126720002,수산인더스트리,KOSPI,,21550,3,0,0.0,21650,21700,21500,16318,351915250,307863300000,14286000,STK
678,036030,KR7036030005,케이티알파,KOSDAQ,중견기업부,6270,2,-90,-1.42,6320,6350,6220,72056,450591960,307350904410,49019283,KSQ
679,251970,KR7251970000,펌텍코리아,KOSDAQ,우량기업부,24750,1,600,2.48,24150,25300,24150,90514,2245246700,306900000000,12400000,KSQ
680,071320,KR7071320006,지역난방공사,KOSPI,,26500,2,-250,-0.93,26950,26950,26450,1581,42048100,306836716000,11578744,STK
681,441270,KR7441270006,파인엠텍,KOSDAQ,중견기업부,8500,2,-210,-2.41,8790,8790,8480,148351,1272738730,306460657500,36054195,KSQ
682,136480,KR7136480001,하림,KOSDAQ,우량기업부,2875,1,20,0.7,2875,2900,2845,274106,786424495,305352893250,106209702,KSQ
683,013120,KR7013120001,동원개발,KOSDAQ,우량기업부,3360,2,-30,-0.88,3390,3465,3345,46731,157913495,305115216000,90808100,KSQ
684,235980,KR7235980000,메드팩토,KOSDAQ,기술성장기업부,14460,2,-20,-0.14,14480,14730,14160,131943,1914572600,304826849700,21080695,KSQ
685,036420,KR7036420008,콘텐트리중앙,KOSPI,,15800,2,-280,-1.74,16070,16150,15720,67252,1064203100,304344466400,19262308,STK
686,086390,KR7086390002,유니테스트,KOSDAQ,중견기업부,14380,2,-130,-0.9,14480,14480,14160,71822,1029286300,303908731880,21134126,KSQ
687,115390,KR7115390007,락앤락,KOSPI,,6040,2,-20,-0.33,6080,6090,6030,21390,129447530,303210681760,50200444,STK
688,011760,KR7011760006,현대코퍼레이션,KOSPI,,22900,1,200,0.88,22500,23000,22450,54888,1246666350,302943321400,13228966,STK
689,053210,KR7053210001,스카이라이프,KOSPI,,6330,2,-50,-0.78,6380,6380,6300,21357,135033670,302713044780,47821966,STK
690,042000,KR7042000000,카페24,KOSDAQ,기술성장기업부,13440,2,-260,-1.9,13710,14040,13230,259889,3535628540,302362341120,22497198,KSQ
691,045100,KR7045100005,한양이엔지,KOSDAQ,우량기업부,16760,1,200,1.21,16560,16760,16500,40187,668579910,301680000000,18000000,KSQ
692,005500,KR7005500004,삼진제약,KOSPI,,21650,1,100,0.46,21600,21700,21400,9943,214448400,300935000000,13900000,STK
693,080160,KR7080160005,모두투어,KOSDAQ,중견기업부,15870,2,-10,-0.06,15960,15970,15690,49269,779879420,299943000000,18900000,KSQ
694,115450,KR7115450009,HLB테라퓨틱스,KOSDAQ,중견기업부,4085,1,10,0.25,4095,4260,4065,506117,2103221895,299459895660,73307196,KSQ
695,950130,KR8840090003,엑세스바이오,KOSDAQ,외국기업(소속부없음),8230,1,30,0.37,8170,8340,8160,86110,710121950,298876787210,36315527,KSQ
696,182360,KR7182360008,큐브엔터,KOSDAQ,중견기업부,21550,2,-250,-1.15,22000,22000,21200,156339,3366754500,297491004850,13804687,KSQ
697,083790,KR7083790006,크리스탈지노믹스,KOSDAQ,기술성장기업부,3865,2,-55,-1.4,3940,3950,3845,81706,316389515,297196013430,76894182,KSQ
698,040300,KR7040300006,YTN,KOSDAQ,우량기업부,7060,1,10,0.14,7050,7110,6920,34215,240049220,296520000000,42000000,KSQ
699,009680,KR7009680000,모토닉,KOSPI,,8970,2,-50,-0.55,9020,9020,8890,9019,80419820,296010000000,33000000,STK
700,230240,KR7230240004,에치에프알,KOSDAQ,우량기업부,21850,2,-400,-1.8,22350,22700,21700,86314,1900310300,294735218100,13489026,KSQ
701,036200,KR7036200004,유니셈,KOSDAQ,우량기업부,9610,1,20,0.21,9530,9630,9370,413169,3917904610,294683183030,30664223,KSQ
702,003800,KR7003800000,에이스침대,KOSDAQ,우량기업부,26450,2,-150,-0.56,26600,26700,26300,2088,55258900,293330500000,11090000,KSQ
703,031330,KR7031330004,에스에이엠티,KOSDAQ,우량기업부,2930,2,-40,-1.35,2965,2965,2910,108554,318813170,292985546310,99995067,KSQ
704,002150,KR7002150001,도화엔지니어링,KOSPI,,8670,1,10,0.12,8630,8780,8620,64931,563953510,292352400000,33720000,STK
705,226320,KR7226320000,잇츠한불,KOSPI,,13330,2,-130,-0.97,13350,13420,13290,9724,129599400,292317768950,21929315,STK
706,090710,KR7090710005,휴림로봇,KOSDAQ,투자주의환기종목(소속부없음),1780,2,-9,-0.5,1788,1791,1750,1007969,1786174009,291520742440,163775698,KSQ
707,011000,KR7011000007,진원생명과학,KOSPI,,3745,1,90,2.46,3605,3950,3555,734084,2754075550,291179738255,77751599,STK
708,314930,KR7314930009,바이오다인,KOSDAQ,기술성장기업부,46850,2,-2250,-4.58,48600,48700,45550,48628,2273991800,289471860750,6178695,KSQ
709,090360,KR7090360009,로보스타,KOSDAQ,중견기업부,29600,3,0,0.0,29750,30150,29200,77807,2315703000,288600000000,9750000,KSQ
710,123860,KR7123860009,아나패스,KOSDAQ,벤처기업부,24600,2,-650,-2.57,25400,25450,24350,47243,1172368350,288357141000,11721835,KSQ
711,001790,KR7001790005,대한제당,KOSPI,,3210,1,35,1.1,3210,3250,3160,823064,2641275715,287926021800,89696580,STK
712,002320,KR7002320000,한진,KOSPI,,19250,2,-130,-0.67,19290,19340,19250,5941,114529360,287741839000,14947628,STK
713,034810,KR7034810002,해성산업,KOSDAQ,우량기업부,8820,3,0,0.0,8850,8870,8750,20879,183215840,287151478740,32556857,KSQ
714,001880,KR7001880004,DL건설,KOSPI,,13020,1,10,0.08,13010,13160,13010,3217,41896170,287133757680,22053284,STK
715,005390,KR7005390000,신성통상,KOSPI,,1997,1,2,0.1,1997,2005,1987,86103,171538873,286985654830,143708390,STK
716,002960,KR7002960003,한국쉘석유,KOSPI,,220500,2,-500,-0.23,220500,221000,220500,181,39941000,286650000000,1300000,STK
717,205470,KR7205470008,휴마시스,KOSDAQ,우량기업부,2200,2,-10,-0.45,2210,2245,2180,1133786,2502040990,284625019800,129375009,KSQ
718,100790,KR7100790005,미래에셋벤처투자,KOSDAQ,우량기업부,5250,1,20,0.38,5160,5270,5110,106916,554914070,284378587500,54167350,KSQ
719,091580,KR7091580001,상신이디피,KOSDAQ,우량기업부,20850,1,250,1.21,20600,21250,20300,239513,4998319450,284148366150,13628219,KSQ
720,001940,KR7001940006,KISCO홀딩스,KOSPI,,17560,1,190,1.09,17380,17650,17370,3295,57617770,284057232800,16176380,STK
721,108230,KR7108230004,톱텍,KOSDAQ,중견기업부,7470,2,-130,-1.71,7600,7690,7420,102934,770507550,284033640150,38023245,KSQ
722,000020,KR7000020008,동화약품,KOSPI,,10160,2,-70,-0.68,10230,10350,10140,50153,510874090,283783735200,27931470,STK
723,102460,KR7102460003,이연제약,KOSPI,,15760,1,150,0.96,15600,15960,15600,17732,279554780,283657573520,17998577,STK
724,096610,KR7096610001,알에프세미,KOSDAQ,중견기업부,17900,1,70,0.39,18030,18470,17140,213977,3824311420,283109102900,15816151,KSQ
725,161580,KR7161580006,필옵틱스,KOSDAQ,중견기업부,12280,1,80,0.66,12320,12420,11900,1082607,13183191600,282951400600,23041645,KSQ
726,030530,KR7030530000,원익홀딩스,KOSDAQ,우량기업부,3655,1,15,0.41,3630,3665,3570,110353,400026185,282304820555,77237981,KSQ
727,045970,KR7045970001,코아시아,KOSDAQ,중견기업부,10720,1,80,0.75,10800,11170,10720,1438001,15710394300,282095470720,26314876,KSQ
728,051370,KR7051370005,인터플렉스,KOSDAQ,중견기업부,12070,1,80,0.67,11920,12230,11920,87244,1054322300,281562587040,23327472,KSQ
729,010580,KR7010580009,에스엠벡셀,KOSPI,,2530,2,-30,-1.17,2550,2575,2475,251530,636732475,281466952800,111251760,STK
730,146320,KR7146320007,비씨엔씨,KOSDAQ,벤처기업부,22050,1,50,0.23,21700,22200,21550,72957,1594114300,281364681150,12760303,KSQ
731,114810,KR7114810005,한솔아이원스,KOSDAQ,투자주의환기종목(소속부없음),9560,1,130,1.38,9190,9570,9190,120490,1128282780,280606783440,29352174,KSQ
732,026890,KR7026890004,스틱인베스트먼트,KOSPI,,6730,2,-230,-3.3,7020,7150,6690,378783,2612129590,280494117750,41678175,STK
733,095720,KR7095720009,웅진씽크빅,KOSPI,,2425,2,-45,-1.82,2470,2475,2420,118092,287624690,280102013625,115505985,STK
734,051980,KR7051980001,중앙디앤엠,KOSDAQ,투자주의환기종목(소속부없음),3925,1,60,1.55,3860,4050,3735,414604,1602868935,279320324950,71164414,KSQ
735,096760,KR7096760004,JW홀딩스,KOSPI,,3850,1,35,0.92,3815,3910,3750,110520,425044845,279156412150,72508159,STK
736,125210,KR7125210005,아모그린텍,KOSDAQ,우량기업부,16920,2,-690,-3.92,17170,17290,16550,463545,7832282950,279125686800,16496790,KSQ
737,017890,KR7017890005,한국알콜,KOSDAQ,우량기업부,12910,1,570,4.62,12250,12910,12250,207382,2629130480,278930361600,21605760,KSQ
738,357550,KR7357550003,석경에이티,KOSDAQ,기술성장기업부,51100,1,800,1.59,49600,51800,49600,56152,2861523400,278750500000,5455000,KSQ
739,064260,KR7064260003,다날,KOSDAQ,우량기업부,4040,1,30,0.75,4000,4095,4000,295582,1197058140,278554121600,68949040,KSQ
740,027360,KR7027360007,아주IB투자,KOSDAQ,우량기업부,2305,1,35,1.54,2250,2330,2250,231036,533013270,278496913580,120822956,KSQ
741,241710,KR7241710003,코스메카코리아,KOSDAQ,우량기업부,26050,2,-100,-0.38,25850,26550,25500,132028,3443269700,278214000000,10680000,KSQ
742,083450,KR7083450007,GST,KOSDAQ,우량기업부,29800,2,-200,-0.67,29600,29850,29300,87739,2588348250,277668801000,9317745,KSQ
743,298000,KR7298000001,효성화학,KOSPI,,86800,2,-1300,-1.48,87800,88400,85100,9303,809542000,276902936800,3190126,STK
744,214430,KR7214430001,아이쓰리시스템,KOSDAQ,우량기업부,38900,2,-300,-0.77,38750,39300,36600,108292,4087740500,276452964000,7106760,KSQ
745,278650,KR7278650007,HLB바이오스텝,KOSDAQ,중견기업부,3600,1,100,2.86,3465,3730,3465,995732,3617395255,275766991200,76601942,KSQ
746,104460,KR7104460001,디와이피엔에프,KOSDAQ,우량기업부,25700,1,1000,4.05,25250,25850,23450,221670,5467118550,275340162500,10713625,KSQ
747,006840,KR7006840003,AK홀딩스,KOSPI,,20750,3,0,0.0,20600,20850,20500,4740,98168350,274886890750,13247561,STK
748,370090,KR7370090003,퓨런티어,KOSDAQ,기술성장기업부,33400,2,-1300,-3.75,34350,34400,31800,573599,18890172350,273273122000,8181830,KSQ
749,032620,KR7032620007,유비케어,KOSDAQ,우량기업부,5230,1,70,1.36,5150,5260,5150,23479,122307550,272991036970,52197139,KSQ
750,013310,KR7013310008,아진산업,KOSDAQ,우량기업부,7020,2,-160,-2.23,7120,7140,6900,1021378,7130614870,272422205640,38806582,KSQ
751,460850,KR7460850001,동국씨엠,KOSPI,,9110,1,10,0.11,9070,9200,9010,96529,878098800,272376756160,29898656,STK
752,007460,KR7007460009,에이프로젠,KOSPI,,1072,2,-48,-4.29,1096,1109,1070,641109,692796893,271933012560,253668855,STK
